Brand,Price,Processor_Brand,RAM_Expandable,RAM_Size (GB),RAM_TYPE(DDR),Ghz,Display_type,GPU_Brand,SSD(GB),HDD(GB),Display_Tier,GPU_Tier,Processor_Tier,Processor_Speed(Ghz)
Hp,216965.0,Intel,Yes,8,4,4.7,LCD,Intel,512.0,0,Large,Low-end,Other,4.5
Hp,100796.5,Intel,Yes,8,4,3.3,LCD,Intel,256.0,0,Small,Entry-level,Low-End,3.5
Dell,142975.0,Intel,Yes,8,4,3.0,LED,Intel,256.0,1024,Large,Entry-level,Other,3.0
Hp,119259.0,AMD,No,8,4,2.6,LED,AMD,512.0,0,Large,Entry-level,Low-End,2.5
Hp,95865.0,AMD,Yes,8,4,4.0,LCD,AMD,512.0,0,Small,Entry-level,Low-End,4.0
Dell,139296.5,Intel,Yes,4,4,1.7,LED,Intel,256.0,0,Large,Entry-level,Other,1.5
Asus,164465.0,Intel,No,8,4,3.0,LCD,Intel,256.0,0,Small,Entry-level,Other,3.0
Other,164465.0,Intel,No,8,4,2.7385892116182573,LCD,Intel,512.0,0,Small,Entry-level,Other,2.5
Hp,222831.0,AMD,No,16,5,2.9,LCD,AMD,512.0,0,Small,Entry-level,Mid-End,3.0
Hp,252665.0,Intel,No,16,4,2.5,LCD,Intel,512.0,0,Small,Low-end,Other,2.5
Dell,111965.0,Intel,Yes,8,4,1.7,LCD,Intel,512.0,0,Small,Entry-level,Other,1.5
Asus,115465.0,AMD,Yes,8,4,3.4,LCD,AMD,256.0,0,Large,Entry-level,Low-End,3.5
Dell,171465.0,Intel,Yes,8,4,3.3,LCD,Intel,512.0,0,Large,Entry-level,Other,3.5
Acer,192465.0,Intel,No,8,4,2.7385892116182573,LED,Intel,512.0,0,Large,Low-end,Other,2.5
Lenovo,243250.0,Intel,No,8,4,4.2,LED,NVIDIA,256.0,1024,Large,Low-end,Other,4.0
Dell,223965.0,Intel,Yes,8,4,3.3,LCD,Intel,256.0,1024,Large,Entry-level,Other,3.5
Lenovo,395496.5,AMD,Yes,16,4,3.3,LCD,NVIDIA,512.0,0,Large,Mid-end,High-End,3.5
Dell,157496.5,Intel,Yes,8,4,2.4,LED,Intel,512.0,0,Small,Low-end,Other,2.5
Msi,170765.0,Intel,Yes,8,4,4.2,LCD,NVIDIA,512.0,0,Large,Mid-end,Other,4.0
Asus,153429.5,Intel,Yes,8,4,1.1,LCD,Intel,512.0,0,Large,Entry-level,Other,1.0
Hp,209996.5,Intel,Yes,8,4,4.7,LCD,Intel,1024.0,0,Large,Low-end,Other,4.5
Hp,306400.5,Intel,Yes,16,4,2.7,LCD,Intel,1024.0,0,Large,Low-end,Other,2.5
Lenovo,184989.0,Intel,No,16,4,2.5,LCD,NVIDIA,512.0,0,Large,Mid-end,Other,2.5
Dell,269496.5,Intel,Yes,8,4,2.4,LED,Intel,512.0,0,Small,Low-end,Other,2.5
Msi,325465.0,Intel,Yes,16,5,4.7,LCD,NVIDIA,512.0,0,Large,Mid-end,Other,4.5
Hp,199496.5,Intel,No,16,4,3.4,LCD,Intel,512.0,0,Large,Entry-level,Other,3.5
Asus,150465.0,Intel,Yes,8,4,1.0,LCD,Intel,512.0,0,Small,Entry-level,Other,1.0
Other,139965.0,Intel,No,8,4,4.2,LCD,Intel,256.0,0,Small,Entry-level,Other,4.0
Msi,155816.5,Intel,Yes,8,4,3.0,LCD,Intel,512.0,0,Small,Entry-level,Other,3.0
Lenovo,238000.0,AMD,Yes,8,4,3.0,LED,NVIDIA,512.0,0,Large,Mid-end,Mid-End,3.0
Hp,273000.0,Intel,No,16,4,4.2,LCD,Intel,512.0,0,Small,Low-end,Other,4.0
Hp,261530.5,Intel,No,8,4,4.7,LCD,Intel,512.0,0,Small,Low-end,Other,4.5
Hp,92365.0,AMD,Yes,8,4,1.0,LCD,AMD,512.0,0,Large,Low-end,Low-End,1.0
Other,139965.0,Intel,No,16,4,4.2,LCD,Intel,512.0,0,Large,Low-end,Other,4.0
Lenovo,251825.0,Intel,No,8,4,3.0,LED,NVIDIA,512.0,0,Large,Mid-end,Other,3.0
Asus,227465.0,Intel,No,16,4,2.3,LCD,Intel,512.0,0,Large,Entry-level,Other,2.5
Other,132965.0,Intel,No,8,4,2.4,LCD,Intel,512.0,0,Large,Low-end,Other,2.5
Dell,153965.0,Intel,No,8,4,2.4,LCD,Intel,512.0,0,Large,Entry-level,Other,2.5
Lenovo,234465.0,Intel,Yes,16,5,2.6,LCD,Intel,512.0,0,Large,Low-end,Other,2.5
Acer,524965.0,Intel,Yes,16,5,2.1,LCD,NVIDIA,1024.0,0,Large,Mid-end,Other,2.0
Lenovo,223965.0,AMD,Yes,8,5,3.3,LCD,NVIDIA,512.0,0,Large,Mid-end,Mid-End,3.5
Lenovo,174982.5,Intel,No,8,4,4.0,LCD,Intel,256.0,0,Small,Entry-level,Other,4.0
Acer,173008.5,Intel,No,8,4,2.4,LCD,Intel,512.0,0,Large,Low-end,Other,2.5
Asus,386715.0,AMD,Yes,16,4,4.7,LCD,NVIDIA,512.0,0,Large,Mid-end,High-End,4.5
Lenovo,349387.5,AMD,Yes,16,4,4.2,LCD,NVIDIA,1024.0,0,Large,Mid-end,High-End,4.0
Hp,234496.5,Intel,Yes,16,4,4.2,LCD,NVIDIA,512.0,0,Large,Mid-end,Other,4.0
Hp,314965.0,Intel,No,16,4,4.7,LED,Intel,1024.0,0,Small,Low-end,Other,4.5
Acer,384965.0,Intel,Yes,16,4,2.5,LED,NVIDIA,128.0,1024,Large,Mid-end,Other,2.5
Hp,150496.5,Intel,Yes,8,4,4.0,LCD,Intel,512.0,0,Small,Entry-level,Other,4.0
Dell,136363.5,AMD,Yes,8,4,2.7,LCD,AMD,256.0,0,Small,Entry-level,Low-End,2.5
Asus,199465.0,Intel,Yes,16,4,2.8,LCD,Intel,512.0,0,Small,Low-end,Other,3.0
Dell,165154.5,Intel,Yes,8,4,2.4,LED,NVIDIA,256.0,1024,Large,Low-end,Other,2.5
Msi,150465.0,Intel,No,8,4,4.2,LCD,NVIDIA,512.0,0,Large,Mid-end,Other,4.0
Dell,148015.0,Intel,Yes,4,4,1.2,LCD,Intel,256.0,1024,Small,Entry-level,Other,1.0
Lenovo,247800.0,Intel,No,8,4,3.1,LCD,NVIDIA,256.0,1024,Large,Mid-end,Other,3.0
Dell,220496.5,Intel,No,8,4,1.7,LED,Intel,512.0,0,Small,Entry-level,Other,1.5
Lenovo,80465.0,AMD,Yes,4,4,2.3,LCD,AMD,256.0,0,Small,Entry-level,Other,2.5
Lenovo,220496.5,Intel,No,16,4,2.4,LED,NVIDIA,512.0,0,Large,Low-end,Other,2.5
Lenovo,297465.0,Intel,Yes,16,5,3.3,LCD,NVIDIA,512.0,0,Large,Mid-end,Other,3.5
Asus,227465.0,AMD,No,16,4,4.2,LED,AMD,512.0,0,Small,Entry-level,Mid-End,4.0
Hp,174996.5,Intel,Yes,8,4,0.8,LCD,Intel,512.0,0,Large,Entry-level,Other,1.0
Hp,213150.0,Intel,No,8,4,2.7385892116182573,LED,Intel,512.0,0,Large,Entry-level,Other,2.5
Dell,191621.5,Intel,Yes,8,4,2.4,LCD,Intel,256.0,1024,Large,Entry-level,Other,2.5
Lenovo,216965.0,Intel,Yes,16,5,2.0,LCD,Intel,512.0,0,Large,Entry-level,Other,2.0
Asus,227465.0,Intel,Yes,8,4,4.7,LCD,Intel,512.0,0,Large,Low-end,Other,4.5
Asus,223965.0,Intel,No,16,4,2.4,LCD,Intel,512.0,0,Small,Low-end,Other,2.5
Asus,202965.0,AMD,No,16,4,2.9869688385269124,LCD,AMD,512.0,0,Large,Low-end,Mid-End,3.0
Dell,199496.5,Intel,Yes,8,4,2.4,LED,NVIDIA,512.0,0,Small,Low-end,Other,2.5
Hp,280406.0,Intel,No,16,4,4.2,LCD,Intel,512.0,0,Large,Low-end,Other,4.0
Lenovo,104965.0,AMD,Yes,4,4,2.3,LCD,AMD,256.0,0,Small,Entry-level,Other,2.5
Dell,142803.5,Intel,Yes,4,4,2.7385892116182573,LED,Intel,256.0,1024,Small,Entry-level,Other,2.5
Lenovo,286965.0,AMD,Yes,16,4,3.1,LCD,NVIDIA,512.0,0,Large,Mid-end,High-End,3.0
Hp,157465.0,Intel,Yes,8,4,3.3,LCD,Intel,512.0,0,Large,Low-end,Other,3.5
Hp,152211.5,Intel,Yes,8,4,3.3,LCD,Intel,512.0,0,Large,Entry-level,Other,3.5
Lenovo,160965.0,Intel,Yes,8,5,3.3,LCD,Intel,512.0,0,Small,Entry-level,Other,3.5
Msi,304465.0,Intel,No,16,4,3.3,LCD,NVIDIA,256.0,1024,Large,Mid-end,Other,3.5
Lenovo,213150.0,AMD,Yes,8,4,3.0,LED,NVIDIA,512.0,0,Large,Mid-end,Mid-End,3.0
Hp,293965.0,Intel,No,16,4,3.4,LCD,Intel,1024.0,0,Large,Low-end,Other,3.5
Lenovo,84175.0,AMD,Yes,4,4,2.4,LCD,AMD,256.0,0,Small,Entry-level,Other,2.5
Hp,276150.0,Intel,Yes,16,4,3.4,LCD,Intel,1024.0,0,Small,Entry-level,Other,3.5
Dell,184800.0,Intel,No,16,4,4.2,LCD,Intel,512.0,0,Large,Low-end,Other,4.0
Other,111965.0,Intel,No,8,4,4.2,LCD,Intel,512.0,0,Large,Entry-level,Other,4.0
Asus,230965.0,AMD,Yes,16,4,4.2,LCD,NVIDIA,512.0,0,Large,Mid-end,Mid-End,4.0
Dell,194246.5,Intel,Yes,4,4,4.2,LED,Intel,256.0,1024,Large,Low-end,Other,4.0
Samsung,216965.0,Intel,No,16,4,4.7,LED,Intel,512.0,0,Large,Low-end,Other,4.5
Other,178465.0,Intel,No,16,4,2.4,LCD,Intel,512.0,0,Large,Low-end,Other,2.5
Asus,134400.0,Intel,No,8,4,3.0,LCD,Intel,512.0,0,Medium,Entry-level,Other,3.0
Other,185465.0,Intel,No,16,4,2.4,LCD,Intel,1024.0,0,Large,Low-end,Other,2.5
Asus,220465.0,Intel,Yes,8,4,2.7,LCD,NVIDIA,1024.0,0,Large,Mid-end,Other,2.5
Dell,166215.0,Intel,Yes,8,4,4.2,LCD,Intel,512.0,0,Large,Entry-level,Other,4.0
Hp,284196.5,Intel,No,16,4,2.4,LCD,Intel,512.0,0,Small,Low-end,Other,2.5
Asus,185465.0,AMD,No,16,4,3.3,LCD,AMD,512.0,0,Large,Entry-level,Mid-End,3.5
Acer,107551.5,Intel,No,8,4,4.0,LED,Intel,256.0,0,Large,Entry-level,Other,4.0
Dell,243950.0,Intel,Yes,16,5,3.3,LCD,NVIDIA,512.0,0,Large,Mid-end,Other,3.5
Lenovo,90996.5,Intel,No,4,4,2.8,LCD,Intel,256.0,0,Small,Entry-level,Low-End,3.0
Dell,137462.5,Intel,No,8,4,4.0,LCD,Intel,256.0,0,Small,Entry-level,Other,4.0
Lenovo,213465.0,Intel,Yes,16,4,2.4,LCD,Intel,512.0,0,Small,Low-end,Other,2.5
Acer,111965.0,Intel,No,8,4,4.0,LCD,Intel,512.0,0,Large,Entry-level,Other,4.0
Dell,231752.5,AMD,Yes,8,5,3.3,LCD,NVIDIA,512.0,0,Large,Mid-end,Mid-End,3.5
Other,160965.0,Intel,No,16,4,1.3,LCD,Intel,512.0,0,Small,Entry-level,Other,1.5
Lenovo,220500.0,Intel,No,8,4,3.1,LED,NVIDIA,512.0,0,Large,Mid-end,Other,3.0
Lenovo,197746.5,Intel,Yes,8,4,2.7385892116182573,LED,Intel,512.0,0,Large,Entry-level,Other,2.5
Lenovo,342965.0,Intel,Yes,16,5,2.4,LCD,NVIDIA,512.0,0,Large,Mid-end,Other,2.5
Apple,570465.0,Intel,No,8,3,2.4,LED,Intel,512.0,0,Small,Low-end,Other,2.5
Msi,227465.0,Intel,No,8,4,4.7,LCD,NVIDIA,512.0,0,Large,Mid-end,Other,4.5
Acer,255146.5,Intel,Yes,16,4,3.3,LCD,NVIDIA,512.0,0,Large,Mid-end,Other,3.5
Lenovo,131911.5,Intel,No,8,4,4.8,LCD,Intel,256.0,0,Large,Entry-level,Other,5.0
Dell,243215.0,Intel,Yes,16,4,2.7,LCD,NVIDIA,512.0,0,Large,Mid-end,Other,2.5
Apple,381465.0,Apple,No,8,5,3.49,LCD,Apple,512.0,0,Small,High-end,Apple M-series,3.5
Other,314965.0,Intel,No,16,4,4.7,LCD,Intel,512.0,0,Small,Low-end,Other,4.5
Asus,297465.0,AMD,Yes,8,4,2.9869688385269124,LED,NVIDIA,1024.0,0,Large,Mid-end,Mid-End,3.0
Lenovo,229414.5,Intel,Yes,16,4,2.0,LCD,NVIDIA,512.0,0,Large,Mid-end,Other,2.0
Lenovo,152215.0,AMD,Yes,16,5,2.8,LCD,AMD,512.0,0,Large,Low-end,Mid-End,3.0
Acer,367465.0,Intel,Yes,16,4,4.7,LCD,NVIDIA,512.0,1024,Large,Mid-end,Other,4.5
Other,153965.0,Intel,No,16,4,1.3,LCD,Intel,512.0,0,Large,Low-end,Other,1.5
Dell,136465.0,Intel,Yes,8,4,2.4,LCD,Intel,512.0,0,Large,Entry-level,Other,2.5
Asus,125965.0,Intel,No,8,4,1.2,LCD,Intel,512.0,0,Small,Entry-level,Other,1.0
Asus,136465.0,Intel,Yes,8,4,3.0,LCD,Intel,256.0,1024,Small,Entry-level,Other,3.0
Other,349965.0,Intel,No,16,4,4.7,LCD,Intel,512.0,0,Small,Low-end,Other,4.5
Asus,132965.0,Intel,No,8,4,1.2,LCD,Intel,512.0,0,Small,Entry-level,Other,1.0
Asus,193550.0,AMD,No,16,5,4.2,LED,AMD,512.0,0,Large,Entry-level,Mid-End,4.0
Other,292565.0,Intel,Yes,16,4,2.8,LCD,Intel,512.0,0,Small,Low-end,Other,3.0
Asus,150465.0,Intel,No,8,4,1.2,LCD,Intel,512.0,0,Small,Entry-level,Other,1.0
Asus,150465.0,Intel,No,8,4,4.2,LCD,Intel,512.0,0,Small,Entry-level,Other,4.0
Lenovo,192465.0,Intel,No,8,4,1.3,LCD,Intel,512.0,0,Large,Entry-level,Other,1.5
Lenovo,185465.0,AMD,Yes,16,4,1.8,LCD,AMD,512.0,0,Large,Entry-level,High-End,2.0
Hp,136465.0,AMD,No,8,4,2.6,LCD,AMD,256.0,0,Large,Entry-level,Low-End,2.5
Dell,262496.5,Intel,Yes,16,4,2.6,LED,Intel,512.0,0,Large,Low-end,Other,2.5
Hp,224724.5,Intel,Yes,8,4,4.0,LCD,Intel,512.0,0,Small,Entry-level,Other,4.0
Lenovo,195965.0,Intel,No,16,4,3.3,LCD,Intel,512.0,0,Large,Low-end,Other,3.5
Lenovo,143500.0,Intel,Yes,8,4,3.0,LED,Intel,256.0,0,Large,Entry-level,Other,3.0
Msi,236775.0,Intel,Yes,8,5,3.3,LCD,NVIDIA,512.0,0,Large,Mid-end,Other,3.5
Asus,537817.0,AMD,No,16,5,4.8,LCD,NVIDIA,1024.0,0,Small,Mid-end,High-End,5.0
Lenovo,199465.0,AMD,No,8,4,2.1,LCD,AMD,512.0,0,Small,Entry-level,Mid-End,2.0
Dell,212807.0,Intel,No,8,4,4.7,LCD,Intel,512.0,0,Small,Entry-level,Other,4.5
Msi,209965.0,Intel,No,16,4,4.7,LCD,Intel,512.0,0,Small,Low-end,Other,4.5
Msi,230965.0,Intel,No,16,4,3.3,LCD,NVIDIA,256.0,1024,Large,Mid-end,Other,3.5
Msi,244965.0,Intel,No,16,4,4.8,LCD,Intel,512.0,0,Small,Low-end,Other,5.0
Lenovo,161665.0,AMD,Yes,8,4,2.1,LCD,AMD,512.0,0,Large,Entry-level,Mid-End,2.0
Hp,120715.0,AMD,Yes,8,4,2.4,LCD,AMD,512.0,0,Large,Entry-level,Low-End,2.5
Asus,454965.0,AMD,Yes,16,4,4.8,LCD,AMD,1024.0,0,Large,High-end,High-End,5.0
Lenovo,266700.0,Intel,No,16,4,2.4,LED,Intel,512.0,0,Small,Low-end,Other,2.5
Lenovo,230961.5,Intel,Yes,16,5,1.5,LCD,Intel,512.0,0,Small,Entry-level,Other,1.5
Other,234465.0,Intel,No,32,5,4.8,LCD,Intel,1024.0,0,Large,Low-end,Other,5.0
Asus,227465.0,Intel,No,16,4,1.3,LCD,Intel,512.0,0,Large,Low-end,Other,1.5
Msi,269465.0,Intel,Yes,16,5,3.3,LCD,NVIDIA,512.0,0,Large,Mid-end,Other,3.5
Asus,253746.5,Intel,No,16,4,4.2,LED,Intel,512.0,0,Small,Low-end,Other,4.0
Dell,269465.0,Intel,Yes,16,4,2.6,LCD,NVIDIA,512.0,0,Large,Low-end,Other,2.5
Msi,118965.0,Intel,Yes,8,4,3.0,LCD,Intel,512.0,0,Large,Entry-level,Other,3.0
Asus,142009.0,Intel,No,8,4,3.0,LCD,Intel,512.0,0,Large,Entry-level,Other,3.0
Lenovo,301665.0,Intel,Yes,16,5,2.4,LCD,Intel,512.0,0,Large,Low-end,Other,2.5
Lenovo,289765.0,Intel,Yes,16,5,3.4,LED,Intel,512.0,0,Small,Entry-level,Other,3.5
Other,174965.0,Intel,No,16,4,2.8,LCD,Intel,512.0,0,Small,Low-end,Other,3.0
Lenovo,437465.0,Intel,No,16,4,1.9,LED,NVIDIA,1024.0,0,Large,Mid-end,Other,2.0
Dell,277546.5,Intel,Yes,16,4,4.7,LCD,Intel,512.0,0,Small,Low-end,Other,4.5
Lenovo,230965.0,Intel,No,8,4,4.2,LCD,Intel,512.0,0,Large,Entry-level,Other,4.0
Lenovo,230965.0,Intel,No,8,4,2.4,LED,Intel,1024.0,0,Medium,Low-end,Other,2.5
Asus,209650.0,Intel,Yes,16,4,4.2,LCD,Intel,512.0,0,Large,Low-end,Other,4.0
Hp,269465.0,AMD,Yes,8,4,4.2,LCD,NVIDIA,512.0,0,Large,Mid-end,Mid-End,4.0
Asus,213465.0,Intel,No,16,4,2.5,LCD,Intel,512.0,0,Large,Low-end,Other,2.5
Hp,171496.5,Intel,No,16,4,4.2,LCD,Intel,512.0,0,Large,Low-end,Other,4.0
Asus,279965.0,Intel,No,8,3,1.6,LED,NVIDIA,512.0,0,Small,Low-end,Other,1.5
Acer,150465.0,Intel,No,16,4,2.8,LCD,Intel,1024.0,0,Small,Low-end,Other,3.0
Lenovo,272650.0,AMD,No,8,4,2.1,LED,AMD,512.0,0,Small,Entry-level,Mid-End,2.0
Dell,179546.5,Intel,Yes,8,4,2.4,LCD,Intel,256.0,1024,Large,Entry-level,Other,2.5
Lenovo,231000.0,Intel,No,8,4,2.4,LED,Intel,512.0,0,Large,Low-end,Other,2.5
Hp,419965.0,AMD,No,16,4,4.2,LCD,NVIDIA,1024.0,0,Large,Mid-end,High-End,4.0
Hp,367465.0,Intel,Yes,16,4,4.7,LED,Intel,1024.0,0,Small,Low-end,Other,4.5
Lenovo,278141.5,AMD,No,16,4,1.8,LED,AMD,512.0,0,Small,Entry-level,High-End,2.0
Asus,507465.0,Intel,No,16,4,4.7,LCD,NVIDIA,1024.0,0,Large,Mid-end,Other,4.5
Asus,167965.0,AMD,No,8,4,2.1,LED,AMD,512.0,0,Large,Entry-level,Mid-End,2.0
Hp,381496.5,Intel,No,16,4,4.7,LED,Intel,512.0,0,Small,Low-end,Other,4.5
Lenovo,103215.0,AMD,Yes,8,4,2.6,LCD,AMD,256.0,0,Large,Entry-level,Low-End,2.5
Lenovo,216930.0,Intel,Yes,16,4,2.4,LCD,Intel,512.0,0,Small,Low-end,Other,2.5
Acer,129465.0,AMD,No,16,4,2.9869688385269124,LCD,AMD,512.0,0,Large,Entry-level,Mid-End,3.0
Acer,122115.0,AMD,No,8,4,2.9869688385269124,LCD,AMD,512.0,0,Large,Entry-level,Mid-End,3.0
Asus,150465.0,Intel,Yes,8,4,1.2,LCD,Intel,512.0,0,Large,Entry-level,Other,1.0
Asus,150465.0,Intel,Yes,8,4,1.2,LCD,Intel,512.0,0,Large,Entry-level,Other,1.0
Asus,150465.0,Intel,Yes,8,4,1.2,LCD,Intel,512.0,0,Large,Entry-level,Other,1.0
Msi,227465.0,Intel,No,8,4,3.4,LCD,Intel,512.0,0,Small,Low-end,Other,3.5
Acer,97965.0,Intel,Yes,8,4,4.2,LCD,Intel,256.0,0,Small,Entry-level,Other,4.0
Lenovo,178500.0,Intel,Yes,8,4,1.6,LCD,Intel,512.0,0,Large,Entry-level,Other,1.5
Hp,384965.0,Intel,Yes,16,4,4.7,LCD,NVIDIA,512.0,0,Large,Mid-end,Other,4.5
Asus,139650.0,Intel,Yes,8,4,1.2,LCD,Intel,512.0,0,Large,Entry-level,Other,1.0
Acer,104965.0,Intel,Yes,8,4,4.2,LCD,Intel,512.0,0,Small,Entry-level,Other,4.0
Dell,311496.5,Intel,Yes,16,4,2.4,LED,Intel,512.0,0,Small,Low-end,Other,2.5
Msi,272965.0,Intel,Yes,8,4,4.7,LCD,NVIDIA,512.0,0,Large,Mid-end,Other,4.5
Acer,216965.0,Intel,No,16,4,1.7,LCD,Intel,512.0,0,Small,Low-end,Other,1.5
Hp,181296.5,Intel,Yes,16,4,2.7385892116182573,LCD,Intel,512.0,0,Large,Entry-level,Other,2.5
Dell,124215.0,AMD,Yes,8,4,2.7,LCD,AMD,512.0,0,Small,Entry-level,Low-End,2.5
Lenovo,164465.0,Intel,Yes,8,4,3.0,LCD,Intel,512.0,0,Large,Entry-level,Other,3.0
Hp,349965.0,Intel,No,16,4,3.4,LCD,NVIDIA,512.0,0,Large,Mid-end,Other,3.5
Asus,181965.0,Intel,No,16,4,2.4,LCD,Intel,512.0,0,Large,Low-end,Other,2.5
Asus,577430.0,Intel,Yes,16,5,2.7,LCD,NVIDIA,1024.0,0,Large,High-end,Other,2.5
Acer,229215.0,AMD,Yes,8,5,3.3,LCD,NVIDIA,512.0,0,Large,Mid-end,Mid-End,3.5
Lenovo,262465.0,Intel,Yes,16,5,1.5,LCD,NVIDIA,512.0,0,Large,Mid-end,Other,1.5
Asus,152250.0,Intel,No,8,4,1.0,LCD,Intel,256.0,0,Large,Entry-level,Other,1.0
Lenovo,225746.5,Intel,No,8,4,3.3,LCD,NVIDIA,512.0,0,Large,Mid-end,Other,3.5
Asus,300965.0,AMD,Yes,8,4,4.2,LCD,NVIDIA,512.0,0,Large,Mid-end,High-End,4.0
Asus,238000.0,Intel,No,16,4,2.5,LCD,NVIDIA,512.0,0,Large,Mid-end,Other,2.5
Asus,243215.0,AMD,No,16,4,3.1,LCD,AMD,512.0,0,Large,Low-end,High-End,3.0
Lenovo,222757.5,AMD,Yes,8,4,4.2,LCD,NVIDIA,512.0,0,Large,Mid-end,High-End,4.0
Lenovo,185465.0,AMD,Yes,16,4,2.0,LCD,AMD,512.0,0,Large,Entry-level,Mid-End,2.0
Lenovo,83821.5,Intel,No,4,4,2.8,LCD,Intel,256.0,0,Large,Entry-level,Low-End,3.0
Acer,214599.0,Intel,No,8,4,3.3,LCD,NVIDIA,512.0,0,Large,Entry-level,Other,3.5
Lenovo,272965.0,AMD,Yes,16,5,3.4,LCD,NVIDIA,512.0,0,Large,Mid-end,High-End,3.5
Other,463123.5,Intel,No,16,5,3.4,LCD,Intel,512.0,0,Large,Low-end,Other,3.5
Lenovo,202965.0,AMD,No,16,4,2.1,LCD,AMD,512.0,0,Large,Entry-level,Mid-End,2.0
Acer,113046.5,Intel,No,4,4,4.8,LED,Intel,256.0,0,Large,Entry-level,Other,5.0
Lenovo,185465.0,Intel,No,8,4,2.4,LCD,Intel,512.0,0,Large,Low-end,Other,2.5
Other,521500.0,Intel,No,16,5,3.4,LCD,Intel,512.0,0,Small,Low-end,Other,3.5
Hp,286996.5,Intel,No,16,4,4.2,LED,NVIDIA,512.0,0,Small,Low-end,Other,4.0
Lenovo,90965.0,Intel,No,4,4,1.0,LED,Intel,256.0,0,Large,Entry-level,Low-End,1.0
Asus,257250.0,AMD,Yes,16,4,3.3,LED,NVIDIA,512.0,0,Large,Mid-end,Mid-End,3.5
Hp,152246.5,AMD,Yes,8,5,4.2,LCD,AMD,512.0,0,Large,Entry-level,Mid-End,4.0
Hp,83996.5,AMD,No,8,4,2.6,LCD,AMD,512.0,0,Small,Entry-level,Low-End,2.5
Samsung,342965.0,Intel,No,16,4,4.7,LED,Intel,512.0,0,Small,Low-end,Other,4.5
Other,248465.0,Intel,Yes,16,4,2.7385892116182573,LCD,NVIDIA,512.0,0,Large,Mid-end,Other,2.5
Asus,329000.0,Intel,No,8,4,3.3,LCD,Intel,512.0,0,Small,Low-end,Other,3.5
Lenovo,416850.0,AMD,Yes,16,4,3.3,LCD,NVIDIA,512.0,0,Large,Mid-end,High-End,3.5
Asus,453561.5,Intel,No,16,4,4.7,LCD,NVIDIA,1024.0,0,Large,Mid-end,Other,4.5
Samsung,314965.0,Intel,No,16,4,4.2,LED,Intel,512.0,0,Small,Low-end,Other,4.0
Lenovo,182665.0,AMD,Yes,16,4,2.0,LED,AMD,512.0,0,Small,Entry-level,Mid-End,2.0
Hp,297465.0,AMD,No,16,5,4.8,LCD,NVIDIA,512.0,0,Large,Mid-end,High-End,5.0
Other,202965.0,Intel,No,16,4,4.8,LCD,Intel,512.0,0,Large,Low-end,Other,5.0
Hp,299600.0,Intel,No,16,4,1.3,LCD,Intel,512.0,0,Small,Low-end,Other,1.5
Asus,89211.5,AMD,No,8,4,2.6,LCD,AMD,256.0,0,Large,Entry-level,Low-End,2.5
Dell,137550.0,Intel,Yes,8,4,1.2,LED,Intel,256.0,0,Large,Entry-level,Other,1.0
Lenovo,135450.0,Intel,Yes,8,5,1.6,LCD,Intel,512.0,0,Large,Entry-level,Other,1.5
Other,195965.0,Intel,No,8,3,3.4,LCD,Intel,128.0,0,Small,Entry-level,Low-End,3.5
Hp,325465.0,Intel,No,16,4,2.7385892116182573,LED,Intel,1024.0,0,Small,Entry-level,Other,2.5
Lenovo,227465.0,AMD,Yes,16,4,1.8,LCD,AMD,512.0,0,Small,Entry-level,High-End,2.0
Msi,181965.0,Intel,No,16,4,4.7,LCD,Intel,512.0,0,Large,Low-end,Other,4.5
Asus,314965.0,Intel,Yes,16,4,2.3,LCD,NVIDIA,1024.0,0,Large,Mid-end,Other,2.5
Asus,255465.0,AMD,No,16,4,2.0,LED,AMD,512.0,0,Small,Entry-level,Mid-End,2.0
Hp,244996.5,Intel,No,16,4,4.7,LCD,Intel,512.0,0,Small,Low-end,Other,4.5
Msi,209965.0,Intel,Yes,16,4,4.8,LCD,Intel,512.0,0,Large,Low-end,Other,5.0
Lenovo,171465.0,AMD,No,16,4,2.0,LCD,AMD,512.0,0,Large,Entry-level,High-End,2.0
Msi,316715.0,Intel,Yes,16,4,4.7,LCD,NVIDIA,512.0,0,Large,Mid-end,Other,4.5
Acer,251650.0,AMD,Yes,16,5,3.1,LCD,NVIDIA,512.0,0,Large,Mid-end,High-End,3.0
Asus,136465.0,AMD,Yes,8,5,4.0,LCD,AMD,512.0,0,Small,Entry-level,Low-End,4.0
Dell,523250.0,Intel,Yes,16,4,2.7385892116182573,LCD,NVIDIA,512.0,0,Large,Mid-end,Other,2.5
Dell,185465.0,Intel,Yes,8,4,4.2,LCD,Intel,256.0,0,Large,Entry-level,Other,4.0
Acer,122465.0,Intel,No,4,4,2.7385892116182573,LED,Intel,256.0,0,Large,Entry-level,Other,2.5
Asus,111996.5,Intel,No,4,4,2.1,LED,Intel,512.0,0,Small,Entry-level,Other,2.0
Hp,178850.0,AMD,No,8,4,2.1,LED,AMD,512.0,0,Small,Entry-level,Mid-End,2.0
Dell,311465.0,Intel,No,16,5,3.4,LCD,NVIDIA,512.0,0,Small,Low-end,Other,3.5
Acer,223975.5,Intel,No,8,4,4.2,LED,Intel,512.0,0,Large,Low-end,Other,4.0
Lenovo,563465.0,AMD,Yes,32,5,3.1,LCD,NVIDIA,1024.0,0,Large,High-end,High-End,3.0
